timestamp,storename,address_original,address_normalize[0],address_normalize[1],最終更新日,url,開設者種別,開設者名,管理者名,歯科一般領域一覧,歯科口腔外科領域一覧,小児歯科領域一覧,矯正歯科領域一覧,施設状況一覧,対応可能ﾅ麻酔治療一覧,在宅医療,連携ﾉ有無,歯科医師(総数|常勤|非常勤),歯科技工士(総数|常勤|非常勤),歯科助手(総数|常勤|非常勤),歯科衛生士(総数|常勤|非常勤),前年度1日平均外来患者数,緯度,経度,page,診療科
2023-09-21,ライフ歯科　ペリオデンタルクリニック清瀬,新座市新堀２－１３－１２,埼玉県新座市新堀二丁目13-12,,2023年06月01日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11208341&ir=03,na,本平 一志,本平 一志,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療",na,na,"['院内処方の有無(院内処方あり)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,病院との連携,1|-|-,na,na,1|-|-,17,na,na,1,歯科
2023-09-21,たかは歯科医院,羽生市上新郷５７０８－６,埼玉県羽生市大字上新郷5708-6,,2023年06月01日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11235829&ir=03,na,高橋 和義,高橋 和義,"歯科領域の一次診療,著しく歯科診療が困難な者の歯科治療","埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方あり)', '障害者に対するサービス内容(手話による対応)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,歯科訪問診療,"病院との連携,診療所との連携,訪問看護ステーションとの連携,居宅介護支援事業所との連携",1|-|-,na,na,1|-|-,7,na,na,1,歯科
2023-09-21,歯科渡辺医院,久喜市下清久６７６－１,埼玉県久喜市下清久676-1,,2023年05月31日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11035048&ir=03,na,渡辺眞生,渡辺眞生,"歯科領域の一次診療,成人の歯科矯正治療",顎関節症治療,na,na,"['院内処方の有無(院内処方あり)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,"歯科訪問診療,訪問歯科衛生指導",病院との連携,1.0|-|-,na,na,5|-|-,40,na,na,1,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
2023-09-21,鴨田歯科クリニック,さいたま市中央区本町東２－１８－１ メゾン・ラ・テール１０１,埼玉県ｻｲﾀﾏ市中央区本町東二丁目18-1, ﾒｿﾞﾝ･ﾗ･ﾃｰﾙ101,2023年05月31日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11049871&ir=03,na,鴨田 博司,鴨田 博司,"歯科領域の一次診療,成人の歯科矯正治療,著しく歯科診療が困難な者の歯科治療,摂食機能障害の治療",埋伏歯抜歯,na,na,"['院内処方の有無(院内処方あり)', '障害者に対するサービス内容(施設内の情報の表示,音声による情報の伝達)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している,車椅子等利用者用駐車施設の有無)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,"歯科訪問診療,訪問歯科衛生指導,歯科疾患在宅療養管理,在宅患者歯科治療時医療管理,在宅患者訪問口腔リハビリテーション指導管理,小児在宅患者訪問口腔リハビリテーション指導管理","病院との連携,診療所との連携,訪問看護ステーションとの連携,居宅介護支援事業所との連携,薬局との連携",2|-|-,na,na,2|-|-,20,na,na,1,歯科
2023-09-21,山の歯医者さん,飯能市上名栗２８７２－１,埼玉県飯能市大字上名栗2872-1,,2023年05月31日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11231521&ir=03,na,角田 俊一,角田 俊一,na,na,na,na,['院内処方の有無(院内処方あり)'],na,na,na,1|-|-,na,na,0|-|-,10,na,na,1,歯科
2023-09-21,桜木町ヒロ歯科クリニック,さいたま市大宮区桜木町１－３２５－１ アヴェニュー・ドゥ１０１,埼玉県ｻｲﾀﾏ市大宮区桜木町一丁目325-1, ｱｳﾞｪﾆｭ-･ﾄﾞｩ101,2023年05月30日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11235098&ir=03,na,医療法人 翠鳳会 理事長 薄井孝弥,薄井 孝弥,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療",na,na,"['院内処方の有無(院内処方あり)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,薬局との連携",3|-|-,na,na,3|-|-,25,na,na,1,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
2023-09-21,医療法人　結蒼会　おおいし歯科医院,行田市栄町１７－１１ １階,埼玉県行田市栄町17-11, 1階,2023年05月30日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11235845&ir=03,na,医療法人 結蒼会 (大石 正人),大石 正人,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療",na,na,"['院内処方の有無(院内処方あり)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,病院との連携,2|-|-,na,na,4|-|-,30,na,na,1,歯科
2023-09-21,たなか歯科医院,羽生市南３－２－１０,埼玉県羽生市南三丁目2-10,,2023年05月29日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11254033&ir=03,na,田中 健大,田中 健大,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方あり)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している,車椅子等利用者用駐車施設の有無,多機能トイレの設置)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,"往診（２４時間往診以外）,歯科訪問診療,訪問歯科衛生指導,歯科疾患在宅療養管理,在宅患者歯科治療時医療管理","病院との連携,診療所との連携",3|-|-,na,na,5|-|-,40,na,na,1,"歯科, 歯科口腔外科, 矯正歯科, 小児歯科"
2023-09-21,ポンポン山歯科医院,比企郡吉見町田甲 ７０５番地１,埼玉県比企郡吉見町大字田甲705-1,,2023年05月29日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11255617&ir=03,na,医療法人社団健雄会 (理事長 湯原 健司),高瀬 啓一郎,na,埋伏歯抜歯,na,na,"['院内処方の有無(院内処方あり)', '障害者に対するサービス内容(施設内の情報の表示)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,診療所との連携,1|-|-,na,na,0|-|-,10,na,na,1,"歯科, 小児歯科, 歯科口腔外科, 矯正歯科"
2023-09-21,エスト歯科イオンスタイルせんげん台,越谷市千間台西３－２－１２イオンスタイルせんげん台２階,埼玉県越谷市千間台西三丁目2-12,ｲｵﾝｽﾀｲﾙｾﾝｹﾞﾝ台2階,2023年05月27日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11260238&ir=03,na,河上雅英,河上雅英,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方なし)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,病院との連携,2|-|-,na,na,3|-|-,35,na,na,1,歯科
2023-09-21,東松山アース歯科医院,東松山市市ノ川 ６６３－１,埼玉県東松山市大字市ﾉ川663-1,,2023年05月24日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11215275&ir=03,na,中島 真英,中島 真英,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方あり)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,病院との連携,1|-|-,na,na,3|-|-,14.8,na,na,1,"矯正歯科, 歯科, 歯科口腔外科, 小児歯科"
2023-09-21,旗井はやせ歯科,加須市旗井１９８－３,埼玉県加須市旗井198-3,,2023年05月23日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11219050&ir=03,na,早瀬 拓,早瀬 拓,歯科領域の一次診療,埋伏歯抜歯,na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,病院との連携,2|-|-,na,na,1|-|-,8.0,na,na,1,"歯科, 小児歯科"
2023-09-21,歯科れいわ医院,さいたま市浦和区北浦和３－２１－４,埼玉県ｻｲﾀﾏ市浦和区北浦和三丁目21-4,,2023年05月21日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11051655&ir=03,na,根岸 春,根岸 春,歯科領域の一次診療,"顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,薬局との連携",1|-|-,na,na,3|-|-,18.0,na,na,1,"歯科, 歯科口腔外科"
2023-09-21,万寿歯科医院,加須市三俣２丁目ー２９－１２,埼玉県加須市三俣二丁目29-12,,2023年05月19日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11234016&ir=03,na,齋藤大輔,齋藤大輔,歯科領域の一次診療,"埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方あり)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,na,3|-|-,na,na,1|-|-,20,na,na,1,歯科
2023-09-21,きょうどう歯科大袋,越谷市袋山２０４５－１ 光ビル２階,埼玉県越谷市大字袋山2045-1, 光ﾋﾞﾙ2階,2023年05月19日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11249439&ir=03,na,医療法人社団きょうどう (藤野健正),藤野健正,歯科領域の一次診療,"埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療,口腔領域の腫瘍の治療",na,na,"['院内処方の有無(院内処方あり)', '障害者に対するサービス内容(施設内の情報の表示,音声による情報の伝達)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,"歯科訪問診療,訪問歯科衛生指導,歯科疾患在宅療養管理,在宅患者歯科治療時医療管理,在宅患者訪問口腔リハビリテーション指導管理",病院との連携,1.6|-|-,na,na,2.5|-|-,8,na,na,1,"歯科, 歯科口腔外科, 小児歯科"
2023-09-21,藤田歯科医院,越谷市大沢３－６－１ パルテきたこし１Ｆ,埼玉県越谷市大沢三丁目6-1, ﾊﾟﾙﾃｷﾀｺｼ1f,2023年05月17日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11095440&ir=03,na,医療法人 爽美会 (藤田融),藤田融,"歯科領域の一次診療,成人の歯科矯正治療,著しく歯科診療が困難な者の歯科治療","埋伏歯抜歯,顎関節症治療",na,na,"['院内処方の有無(院内処方あり)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,歯科訪問診療,病院との連携,6|-|-,na,na,11|-|-,90,na,na,1,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
2023-09-21,医療法人杏済会　坂詰歯科・矯正歯科,行田市中央１３番１２号,埼玉県行田市中央13-12,,2023年05月16日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11029846&ir=03,na,杏済会 (杏済会),坂詰和彦,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療",na,na,"['院内処方の有無(院内処方なし)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,"歯科訪問診療,訪問歯科衛生指導","病院との連携,診療所との連携,薬局との連携",3|-|-,na,na,2|-|-,45,na,na,1,"歯科, 矯正歯科, 小児歯科"
2023-09-21,みさわ歯科,春日部市粕壁１－７－１ 武井ビル１Ｆ,埼玉県春日部市粕壁一丁目7-1, 武井ﾋﾞﾙ1f,2023年05月12日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11206209&ir=03,na,医療法人社団みさわ会,三澤 篤,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方あり)', '障害者に対するサービス内容(施設内の情報の表示)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携",4|-|-,na,na,1|-|-,140,na,na,1,"歯科, 歯科口腔外科, 矯正歯科, 小児歯科"
2023-09-21,医療法人社団　みさわ会　ミサワデンタルクリニック,春日部市粕壁１－１－８ 金子ビル１Ｆ,埼玉県春日部市粕壁一丁目1-8, 金子ﾋﾞﾙ1f,2023年05月12日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11240512&ir=03,na,医療法人社団 みさわ会,大沢大,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療",na,na,"['院内処方の有無(院内処方あり)', '障害者に対するサービス内容(施設内の情報の表示)']",na,na,"病院との連携,診療所との連携",3|-|-,na,na,1|-|-,30,na,na,2,歯科
2023-09-21,狭山市急患センター歯科診療所,狭山市狭山台３－２４,埼玉県狭山市狭山台三丁目24,,2023年05月10日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11018178&ir=03,na,狭山市 (小谷野剛),関屋高光,歯科領域の一次診療,na,na,na,"['院内処方の有無(院内処方あり)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携,薬局との連携",1|-|-,na,na,1|-|-,5,na,na,2,歯科
2023-09-21,あらかわ歯科医院,戸田市美女木２－６－１４ メゾンベルファム１Ｆ,埼玉県戸田市美女木二丁目6-14, ﾒｿﾞﾝﾍﾞﾙﾌｧﾑ1f,2023年05月09日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11007044&ir=03,na,荒川 武久,荒川 武久,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['院内処方の有無(院内処方あり)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,病院との連携,1|-|-,na,na,1|-|-,30,na,na,2,"歯科, 矯正歯科, 小児歯科"
2023-09-21,ローレル歯科医院,戸田市本町１－４－４,埼玉県戸田市本町一丁目4-4,,2023年05月09日,http://www.iryo-kensaku.jp/saitama/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=11007060&ir=03,na,柴崎 副正,柴崎 副正,歯科領域の一次診療,埋伏歯抜歯,na,na,"['院内処方の有無(院内処方あり)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,na,1|-|-,na,na,0|-|-,9.2,na,na,2,"歯科, 小児歯科"
