timestamp,storename,address_original,address_normalize[0],address_normalize[1],最終更新日,url,開設者種別,開設者名,管理者名,歯科一般領域一覧,歯科口腔外科領域一覧,小児歯科領域一覧,矯正歯科領域一覧,施設状況一覧,対応可能ﾅ麻酔治療一覧,在宅医療,連携ﾉ有無,歯科医師(総数|常勤|非常勤),歯科技工士(総数|常勤|非常勤),歯科助手(総数|常勤|非常勤),歯科衛生士(総数|常勤|非常勤),前年度1日平均外来患者数,緯度,経度,page,診療科
2023-09-15,医療法人社団恵志会　ひろ歯科クリニック,鳥取市覚寺４７−７,鳥取県鳥取市覚寺47-7,,2020年1月16日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1548,個人,植田　浩志,植田　浩志,[],[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 4. 在宅患者訪問診療, ]",[],-|-|-,-|-|-,-|-|-,-|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人社団広田歯科医院,鳥取市湖山町南２−153,鳥取県鳥取市湖山町南二丁目153,,2020年2月12日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1549,個人,医療法人社団広田歯科医院,廣田　吉明,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, 5. 障がい者等の歯科治療, 6. 摂食機能障害の治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, ]",na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[21. 歯科訪問診療, ]",[],2|-|-,-|-|-,-|-|-,7|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人福嶋歯科医院,鳥取市栄町609　加藤紙店ビル5F,鳥取県鳥取市栄町609, 加藤紙店ﾋﾞﾙ5f,2022年12月28日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1550,個人,医療法人福嶋歯科医院,金田由梨,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, ]","[1. 埋伏歯抜歯, ]",na,na,"[1. 施設内における全面禁煙の実施, ]",[],[],[],2|-|-,-|-|-,-|-|-,3|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人社団堀内歯科医院,鳥取市西品治８１７−５,鳥取県鳥取市西品治817-5,,2023年1月18日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1551,個人,堀内　学,堀内　学,"[1. 歯科領域の一次診療, ]",[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,１|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,ますだ歯科医院,鳥取市古海６５４−２,鳥取県鳥取市古海654-2,,2023年1月3日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1553,個人,増田　朋和,増田　朋和,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, ]",[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 車椅子等利用者用駐車施設の有無, 1. 施設内における全面禁煙の実施, ]",[],"[21. 歯科訪問診療, 22. 訪問歯科衛生指導, ]","[1. 病院との連携, 2. 診療所との連携, ]",2|-|-,-|-|-,-|-|-,11|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,松下歯科医院,鳥取県鳥取市栄町７６３　メルヘンビル２F,鳥取県鳥取市栄町763, ﾒﾙﾍﾝﾋﾞﾙ2f,2022年12月27日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1554,個人,松下　理一,松下　理一,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[21. 歯科訪問診療, ]","[1. 病院との連携, ]",3|-|-,-|-|-,-|-|-,8|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人社団　松本歯科診療所,鳥取市上魚町４９,鳥取県鳥取市上魚町49,,2018年3月9日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1555,個人,松本　修司,松本　修司,"[1. 歯科領域の一次診療, ]",[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],2|-|-,-|-|-,-|-|-,2|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,マブチ歯科医院,鳥取市今町２ー３０１,鳥取県鳥取市今町二丁目301,,2022年2月3日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1556,個人,馬渕　優,馬渕　優,"[5. 障がい者等の歯科治療, 6. 摂食機能障害の治療, ]","[1. 埋伏歯抜歯, ]",na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 4. 在宅患者訪問診療, 21. 歯科訪問診療, ]",[],1|-|-,-|-|-,-|-|-,5|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,水口歯科クリニック,鳥取市千代水４ー１８　丸信ビル２階,鳥取県鳥取市千代水四丁目18, 丸信ﾋﾞﾙ2階,2018年5月25日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1557,個人,水口　好胤,水口　好胤,[],"[1. 埋伏歯抜歯, ]",na,na,"[駐車場の有無, ]",[],[],[],1|-|-,-|-|-,-|-|-,-|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,みちだ歯科クリニック,鳥取市田島７２２,鳥取県鳥取市田島722,,2017年3月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1558,個人,道田章仁,道田章仁,[],[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, ]",[],2|-|-,-|-|-,-|-|-,9|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,緑ヶ丘歯科クリニック,鳥取市南安長３丁目２７−２,鳥取県鳥取市南安長三丁目27-2,,2020年2月10日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1559,個人,田中　秀司,田中　秀司,[],[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],[],"[1. 病院との連携, 2. 診療所との連携, 5. 薬局との連携, ]",1|-|-,-|-|-,-|-|-,4|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人社団春陽会みなみ歯科医院,鳥取市南吉方１丁目１０８−２,鳥取県鳥取市南吉方一丁目108-2,,2018年3月19日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1560,個人,医療法人社団春陽会みなみ歯科医院,石田雅栄,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 4. 在宅患者訪問診療, 21. 歯科訪問診療, ]",[],2|-|-,-|-|-,-|-|-,7|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,みはぎの歯科医院,鳥取市美萩野１丁目１１８−１５,鳥取県鳥取市美萩野一丁目118-15,,2018年5月24日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1561,個人,馬渕　優,馬渕　優,"[5. 障がい者等の歯科治療, 6. 摂食機能障害の治療, ]","[1. 埋伏歯抜歯, ]",na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,1|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人宮﨑歯科医院　宮﨑歯科医院,鳥取市吉成２−１４−３１,鳥取県鳥取市吉成二丁目14-31,,2022年1月19日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1562,個人,宮﨑　章,宮﨑　章太,[],[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 多機能トイレの設置, 1. 施設内における全面禁煙の実施, ]",[],[],[],-|-|-,-|-|-,-|-|-,-|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,むかいね歯科医院,鳥取市湖山町北２−１０７−２,鳥取県鳥取市湖山町北二丁目107-2,,2018年5月25日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1563,個人,医療法人向健会むかいね歯科医院,向根　賢次,"[1. 歯科領域の一次診療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, ]",na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, ]",[],1|-|-,-|-|-,-|-|-,-|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,森歯科医院,鳥取市今町２−２２０,鳥取県鳥取市今町二丁目220,,2017年3月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1564,個人,森　映利加,森　映利加,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[4. 在宅患者訪問診療, ]",[],1|-|-,-|-|-,-|-|-,2|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人八幡歯科医院,鳥取市雲山２２５−２,鳥取県鳥取市雲山225-2,,2017年3月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1565,個人,医療法人八幡歯科医院,八幡　真司,[],[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, ]",[],"[2. 上記以外の往診, ]",[],1|-|-,-|-|-,-|-|-,3|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,山形歯科医院,鳥取市秋里１３１４,鳥取県鳥取市秋里1314,,2022年5月24日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1566,個人,山形　英生,山形　英生,"[1. 歯科領域の一次診療, ]",[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[21. 歯科訪問診療, ]",[],1|-|-,-|-|-,-|-|-,2|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,山根歯科医院,鳥取市東町３丁目２５８−１,鳥取県鳥取市東町三丁目258-1,,2022年3月8日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1567,個人,山根　浩二,山根　浩二,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[21. 歯科訪問診療, 22. 訪問歯科衛生指導, 23. 歯科疾患在宅療養管理, ]","[1. 病院との連携, 2. 診療所との連携, ]",1|-|-,-|-|-,-|-|-,4|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,ゆむら歯科医院,鳥取市湖山町南３−２１７,鳥取県鳥取市湖山町南三丁目217,,2018年3月9日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1569,個人,湯村宣敬,湯村宣敬,[],[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,2|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,よしざわ歯科医院,鳥取市南吉方三丁目５１８−１,鳥取県鳥取市南吉方三丁目518-1,,2020年7月21日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1570,個人,吉澤　栄一,吉澤　栄一,[],[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,2|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,よしだ歯科医院,鳥取市　瓦町　505,鳥取県鳥取市瓦町505,,2022年1月24日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1571,個人,吉田　章二,吉田　章二,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, ]",na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,6|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人　米沢歯科医院,鳥取市大榎町12-11,鳥取県鳥取市大榎町12-11,,2018年5月24日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1572,個人,米澤　端,米澤　端,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, 5. 障がい者等の歯科治療, 6. 摂食機能障害の治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, ]",na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[21. 歯科訪問診療, ]",[],1|-|-,-|-|-,-|-|-,3|-|-,na,na,na,4,"['歯科領域', '口腔外科領域']"
2023-09-15,涌島歯科湖山医院,鳥取市湖山町北２丁目５６１,鳥取県鳥取市湖山町北二丁目561,,2018年3月8日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1573,個人,涌島　勉,涌島　勉,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, ]",na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 4. 在宅患者訪問診療, 21. 歯科訪問診療, ]","[1. 病院との連携, ]",2|-|-,-|-|-,-|-|-,3|-|-,na,na,na,5,"['歯科領域', '口腔外科領域']"
2023-09-15,橋本歯科医院,鳥取市国府町新通り３丁目３４８−１,鳥取県鳥取市国府町新通ﾘ三丁目348-1,,2018年5月24日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1574,個人,橋本　浩成,橋本　浩成,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,2|-|-,na,na,na,5,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人清水歯科医院,鳥取県岩美郡岩美町浦富１０３５−２,鳥取県岩美郡岩美町大字浦富1035-2,,2017年3月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1575,個人,医療法人清水歯科医院,清水　恵子,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,2|-|-,na,na,na,5,"['歯科領域', '口腔外科領域']"
2023-09-15,永美歯科医院,鳥取県岩美郡岩美町浦富１７１８−２,鳥取県岩美郡岩美町大字浦富1718-2,,2020年2月14日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1576,個人,永美　善男,永美　善男,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],"[2. 診療所との連携, ]",1|-|-,-|-|-,-|-|-,-|-|-,na,na,na,5,"['歯科領域', '口腔外科領域']"
2023-09-15,井手野歯科医院,鳥取市　福部町　海士　335-1,鳥取県鳥取市福部町海士335-1,,2018年5月25日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1577,個人,井手野　敦,井手野　敦,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,3|-|-,na,na,na,5,"['歯科領域', '口腔外科領域']"
2023-09-15,いなだ歯科医院,鳥取市気高町新町3-81,鳥取県鳥取市気高町新町三丁目81,,2017年3月29日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1578,個人,稲田　真哉,稲田　真哉,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 4. 在宅患者訪問診療, ]",[],2|-|-,-|-|-,-|-|-,3|-|-,na,na,na,5,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人稲垣歯科医院,鳥取県鳥取市鹿野町鹿野１１８４番地２,鳥取県鳥取市鹿野町鹿野1184-2,,2022年1月26日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1579,個人,医療法人稲垣歯科医院,稲垣　彰重,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, 5. 障がい者等の歯科治療, 6. 摂食機能障害の治療, ]","[2. 顎関節症治療, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, ]",na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[21. 歯科訪問診療, ]","[1. 病院との連携, 2. 診療所との連携, 3. 訪問看護ステーションとの連携, 4. 居宅介護支援事業所との連携, ]",1|-|-,-|-|-,-|-|-,3|-|-,na,na,na,5,"['歯科領域', '口腔外科領域']"
2023-09-15,宮田歯科医院,鳥取市青谷町青谷４０４３−１１,鳥取県鳥取市青谷町青谷4043-11,,2022年2月17日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1580,個人,宮田　弘子,宮田　弘子,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, ]",[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[4. 在宅患者訪問診療, 9. 在宅患者訪問看護・指導, ]","[1. 病院との連携, 4. 居宅介護支援事業所との連携, 5. 薬局との連携, ]",2|-|-,-|-|-,-|-|-,3|-|-,na,na,na,5,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人社団　吉田歯科医院,鳥取市青谷町青谷３９３５,鳥取県鳥取市青谷町青谷3935,,2023年1月7日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1581,個人,吉田　渉,吉田　渉,"[1. 歯科領域の一次診療, ]","[2. 顎関節症治療, ]",na,na,"[駐車場の有無, 2. 施設内の情報の表示, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[1. 往診（終日対応することができるものに限る）, 2. 上記以外の往診, ]","[1. 病院との連携, ]",1|-|-,-|-|-,-|-|-,1|-|-,na,na,na,5,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人谷口歯科医院,鳥取県八頭郡八頭町大字北山字榎ヶ坪９６−３７,鳥取県八頭郡八頭町北山字榎ヶ坪96-37,,2020年2月5日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1589,個人,医療法人谷口歯科医院,谷口　雅人,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, 5. 障がい者等の歯科治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, ]",na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[21. 歯科訪問診療, 22. 訪問歯科衛生指導, 23. 歯科疾患在宅療養管理, 24. 在宅患者歯科治療時医療管理, ]","[1. 病院との連携, 2. 診療所との連携, ]",1|-|-,-|-|-,-|-|-,1|-|-,na,na,na,5,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人社団友愛会入江歯科医院,鳥取県八頭郡八頭町安井宿１１０２番地１,鳥取県八頭郡八頭町安井宿1102-1,,2018年5月25日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1590,個人,医療法人社団友愛会,入江　雄一郎,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, ]",na,na,"[駐車場の有無, ]",[],[],[],4|-|-,-|-|-,-|-|-,-|-|-,na,na,na,5,"['歯科領域', '口腔外科領域']"
2023-09-15,中尾歯科医院,八頭郡若桜町若桜２７７,鳥取県八頭郡若桜町大字若桜277,,2022年1月28日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1591,個人,中尾　淳司,中尾　淳司,[],[],na,na,"[駐車場の有無, ]",[],"[2. 上記以外の往診, ]",[],2|-|-,-|-|-,-|-|-,1|-|-,na,na,na,5,"['歯科領域', '口腔外科領域']"
2023-09-15,福田歯科医院,鳥取県八頭郡若桜町若桜３９８−１,鳥取県八頭郡若桜町大字若桜398-1,,2018年3月5日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1592,個人,福田　浩子,福田　浩子,"[1. 歯科領域の一次診療, 5. 障がい者等の歯科治療, 6. 摂食機能障害の治療, ]","[1. 埋伏歯抜歯, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, ]",na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],"[4. 在宅患者訪問診療, 9. 在宅患者訪問看護・指導, ]","[1. 病院との連携, 2. 診療所との連携, 4. 居宅介護支援事業所との連携, 5. 薬局との連携, ]",1|-|-,-|-|-,-|-|-,1|-|-,na,na,na,5,"['歯科領域', '口腔外科領域']"
2023-09-15,さとみ歯科クリニック,鳥取市用瀬町鷹狩７６７−４,鳥取県鳥取市用瀬町鷹狩767-4,,2018年5月28日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1593,個人,八百谷智美,八百谷智美,[],[],na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,3|-|-,na,na,na,5,"['歯科領域', '口腔外科領域']"
2023-09-15,鳥取市佐治町国民健康保健診療所(歯科),鳥取県鳥取市佐治町加瀬木２１７１−２,鳥取県鳥取市佐治町加瀬木2171-2,,2022年1月19日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1594,個人,鳥取市長　深澤義彦,歯科医長　安藤　修二,"[1. 歯科領域の一次診療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, ]",na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[2. 上記以外の往診, 21. 歯科訪問診療, ]","[1. 病院との連携, 2. 診療所との連携, ]",1|-|-,-|-|-,-|-|-,3|-|-,na,na,na,5,"['歯科領域', '口腔外科領域']"
2023-09-15,伊藤歯科医院,八頭郡智頭町智頭１７０８−３,鳥取県八頭郡智頭町大字智頭1708-3,,2022年4月7日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1595,個人,福川聖子,福川聖子,"[1. 歯科領域の一次診療, 5. 障がい者等の歯科治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, ]",na,na,"[駐車場の有無, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,3|-|-,na,na,na,5,"['歯科領域', '口腔外科領域']"
2023-09-15,さわだ歯科医院,鳥取県鳥取市的場２丁目８６−１　タウンアローズ８６−１０４,鳥取県鳥取市的場二丁目86-1, ﾀｳﾝｱﾛｰｽﾞ86-104,2023年1月23日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1596,個人,澤田　孝紀,澤田　孝紀,"[1. 歯科領域の一次診療, 5. 障がい者等の歯科治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, ]",na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],[],"[1. 病院との連携, 2. 診療所との連携, 5. 薬局との連携, ]",1|-|-,-|-|-,-|-|-,1|-|-,na,na,na,5,"['歯科領域', '口腔外科領域']"
2023-09-15,松岡歯科,鳥取市国府町分上１丁目１０８−１,鳥取県鳥取市国府町分上一丁目108-1,,2018年3月12日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1597,個人,松岡　克至,松岡　克至,"[1. 歯科領域の一次診療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, ]",na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],[],[],2|-|-,-|-|-,-|-|-,4|-|-,na,na,na,5,"['歯科領域', '口腔外科領域']"
2023-09-15,すどう歯科医院,鳥取市気高町北浜２－２５,鳥取県鳥取市気高町北浜二丁目25,,2022年1月21日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1599,個人,須藤　英昭,須藤　英昭,"[1. 歯科領域の一次診療, 5. 障がい者等の歯科治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, ]",na,na,"[駐車場の有無, 4. 施設内点字ブロックの設置, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,4|-|-,na,na,na,5,"['歯科領域', '口腔外科領域']"
2023-09-15,アクビー歯科クリニック,鳥取市　徳尾　１３１−２８,鳥取県鳥取市徳尾131-28,,2018年3月9日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1600,個人,山根　大樹,山根　大樹,"[1. 歯科領域の一次診療, ]",[],na,na,"[駐車場の有無, 4. 施設内点字ブロックの設置, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,4|-|-,na,na,na,5,"['歯科領域', '口腔外科領域']"
2023-09-15,いわみ歯科クリニック,鳥取県岩美郡岩美町浦富1048-10,鳥取県岩美郡岩美町大字浦富1048-10,,2023年1月11日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1601,個人,中村　直之,中村　直之,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, 5. 障がい者等の歯科治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, ]",na,na,"[駐車場の有無, 4. 施設内点字ブロックの設置, 施設のバリアフリー化の実施, 車椅子等利用者用駐車施設の有無, 多機能トイレの設置, 1. 施設内における全面禁煙の実施, ]",[],[],"[1. 病院との連携, 2. 診療所との連携, 5. 薬局との連携, ]",1|-|-,-|-|-,-|-|-,4|-|-,na,na,na,5,"['歯科領域', '口腔外科領域']"
2023-09-15,北浜歯科クリニック,鳥取市気高町北浜３−７７−８,鳥取県鳥取市気高町北浜三丁目77-8,,2021年8月2日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1602,個人,柴田　昌美,柴田　昌美,"[1. 歯科領域の一次診療, 2. 成人の歯科矯正治療, 5. 障がい者等の歯科治療, ]","[1. 埋伏歯抜歯, 2. 顎関節症治療, 5. 口唇・舌・口腔粘膜の炎症・外傷・腫瘍の治療, ]",na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[21. 歯科訪問診療, 22. 訪問歯科衛生指導, ]","[1. 病院との連携, 2. 診療所との連携, ]",１|-|-,-|-|-,-|-|-,３|-|-,na,na,na,5,"['歯科領域', '口腔外科領域']"
2023-09-15,医療法人健歯会　おおくさ歯科医院,鳥取市桜谷７９−３,鳥取県鳥取市桜谷79-3,,2022年3月3日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1603,個人,大草　了,大草　貴恵,"[1. 歯科領域の一次診療, ]",[],na,na,"[駐車場の有無, 施設のバリアフリー化の実施, 1. 施設内における全面禁煙の実施, ]",[],"[21. 歯科訪問診療, ]",[],1|-|-,-|-|-,-|-|-,5.4|-|-,na,na,na,5,"['歯科領域', '口腔外科領域']"
2023-09-15,たなべ歯科,鳥取県八頭郡智頭町智頭１５３９−３,鳥取県八頭郡智頭町大字智頭1539-3,,2018年3月9日,https://medinfo.pref.tottori.lg.jp/ComDisp/dental_03_view.php?ID=1604,個人,田邉　敬一朗,田邉　敬一朗,"[1. 歯科領域の一次診療, ]","[1. 埋伏歯抜歯, ]",na,na,"[駐車場の有無, 施設のバリアフリー化の実施, ]",[],[],[],1|-|-,-|-|-,-|-|-,1|-|-,na,na,na,5,"['歯科領域', '口腔外科領域']"
